user_id,actual_latitude,actual_longitude,predicted_latitude,predicted_longitude,error_m
024,40.039079,116.32524,40.039070224333315,116.3252279856666,1.4136196093656501
015,39.946798,116.792771,39.94684747000002,116.79240133000005,31.98959297588984
009,39.998045,116.331612,39.99804526133334,116.33156069533332,4.370366344074507
082,40.052246,116.400671,40.052276449999994,116.40067077999994,3.385937295277609
095,39.9752316666667,116.321255,39.97523923721662,116.32122688625006,2.5392046934331836
144,22.6110816,114.2897816,22.690299379,114.23739427899996,10319.498688902058
127,41.751603,125.974138,41.75104528000004,125.97443599999993,66.76123470802627
144,39.9550666,115.9150366,39.953334479000034,115.91268390100008,278.0492281906101
024,40.018716,116.308327,40.01872739216666,116.30826722200003,5.245754456362813
068,39.943171,116.419438,39.94311097999996,116.41942219999984,6.808489151644913
144,37.277908,97.239763,37.27436921999997,97.23551659999984,544.0648776949054
119,39.953854,116.493407,39.95397519199999,116.49383436199994,38.84010197454749
115,40.0214449,116.3805516,40.021433446999964,116.38083138100001,23.85834600434228
029,39.860933,116.447566,39.86092274233333,116.44749122133331,6.483734454875889
068,39.934853,116.495538,39.93436518499999,116.49562632200006,54.76278714781542
068,39.988871,116.417936,39.98893539800002,116.41784567999994,10.511182122723364
009,40.002568,116.344024,40.002013225,116.3458048239999,163.7499882259913
068,39.971327,116.419393,39.971295045000005,116.41929382500001,9.167875702500213
115,39.9830449,116.4778383,39.98298943529948,116.47764971504503,17.210694952614933
119,39.89861,116.625151,39.89537314100002,116.62811327200002,439.77841674432796
030,39.984912,116.320225,39.98487985866665,116.32013394866675,8.541183200056382
009,40.002918,116.344144,40.00280214299996,116.3457632659999,138.5240600790426
042,39.90738,116.4666533,39.90719378800001,116.46693892200003,31.97273576671337
082,40.038396,116.309327,40.038430602999966,116.30932749900003,3.8479125461546397
055,39.9746733333333,116.331233333333,39.974696093389205,116.33122770582594,2.575832237889922
024,40.714123,117.2154,40.714065211999994,117.21281377800013,218.06886046253192
068,39.969307,116.42109,39.96932284500001,116.42150169200002,35.1279962493216
144,39.9886833,116.45166,39.98857779652667,116.45157191168329,13.926466952642166
068,39.964971,116.418511,39.96494283999996,116.41853836000006,3.904058643806986
144,29.715659,121.19828,29.84569695000002,121.45596286000004,28767.00641407195
019,39.9067666,116.4548733,39.90675886066664,116.4547443186666,11.035257041837466
144,39.8548616,118.5307716,39.85750916699997,118.53304523499992,352.61104375138115
096,39.983676,116.326727,39.983567016,116.32677621900015,12.823519135030523
030,40.009759,116.314985,40.00971988666666,116.31498980000009,4.368375046559831
042,39.7249783,116.3402383,39.72500022599998,116.34010936700011,11.292970780751686
144,7.875523,98.389102,27.986731819999992,94.84038496999997,2267137.875780635
068,39.969169,116.419375,39.96918291799999,116.41974313899996,31.410474272857833
030,39.94818,116.802672,39.94797004999999,116.80047242000005,188.95092409420386
030,39.950842,116.801838,39.950987700000006,116.80163427000004,23.749990042917982
018,40.0221549,116.5365316,40.02265392127996,116.53660367573335,55.82702238730679
068,39.976798,116.418192,39.97681238400001,116.41819276900003,1.6007695056289584
160,13.500838,103.942629,18.411387860000005,108.99948235200002,768240.3276771542
009,40.002307,116.342554,40.00181528300002,116.34315547099993,74.92810501277282
096,40.007629,116.319225,40.00759108999999,116.31924845999987,4.664978262546962
082,39.888434,116.387408,39.888600580000016,116.386438017,84.80569421498714
068,39.971835,116.41871,39.971708602999996,116.41857076900006,18.393049414084764
068,39.997819,116.415477,39.997402602000015,116.41582903200006,55.16383067946442
068,40.066318,116.406939,40.0661430663333,116.406896642,19.78289459672486
068,39.969276,116.419886,39.96931603700002,116.41992214599993,5.413669822475682
015,40.007088,116.324274,40.007082862000026,116.32424235599994,2.7550529208356234
119,39.95886,116.491554,39.959369800999994,116.49183977300008,61.69847076428506
096,40.089378,116.303485,40.08935512999998,116.30341981000004,6.10089875785848
051,39.9750466,116.3272283,39.975034474666636,116.3273021973334,6.439621217385531
042,39.8651816,116.5619082,39.86681162400005,116.56470000800002,299.3755354364378
127,41.327273,126.051629,41.308881920000005,126.07088522999999,2601.5712375027424
119,39.954084,116.493887,39.954103696000004,116.4938159939999,6.4364386972299
030,39.965143,116.314813,39.96523642266665,116.3148612058333,11.17099457448017
082,46.958456,-122.297503,47.446493266000026,-122.29383923600004,54267.97383177999
068,39.9959,116.418852,39.996544678,116.41830227100003,85.62505695428517
030,40.005499,116.316469,40.00542707999996,116.31641686999995,9.147056701026386
144,37.310463,115.465408,37.27725334000001,115.71985742999999,22809.4517704477
068,34.967463,113.52164,34.966233451333316,113.52147569366662,137.5369130804957
015,40.050102,116.301391,40.049509868000015,116.30168700099993,70.49800570361407
068,39.91748,116.312686,39.91764668200002,116.31276348600005,19.677020171970202
042,39.8293049,116.2842499,39.82913335,116.284125103,21.850429589624312
042,39.9102449,116.4552466,39.91007565532998,116.45533407019006,20.244006997275974
068,39.99653,116.417472,39.996281787000015,116.41779605400002,39.035463520717045
030,39.994682,116.320492,39.99469336999999,116.32053427999999,3.8171550562202756
095,40.01963,116.31477,40.02022312599997,116.31496042299999,67.91678459135716
015,40.049847,116.301827,40.04981434300004,116.30172599999996,9.332384061318145
096,39.977082,116.356298,39.97704834599998,116.35633989200007,5.171609394862235
144,31.2399166666667,121.486066666667,31.239411184000023,121.48604794000002,56.23529826669595
029,39.828421,116.485752,39.8282673343333,116.48576202299986,17.1082658311892
119,39.961013,116.49015,39.96115483999997,116.48984132600005,30.673417680415024
160,13.44731,103.938317,18.411387860000005,108.99948235200002,772852.0129336631
082,40.052099,116.400867,40.05209370999998,116.40095761,7.734690624880508
097,39.9757,116.331366666667,39.97571888555335,116.33156535700664,17.060251437253417
115,39.9086833,116.5653166,39.908689392460424,116.56560435460017,24.553105304323736
029,39.865496,116.358226,39.865554079,116.35820878200003,6.623172305628724
144,40.0222099,116.29274,40.022121041999974,116.29242379266674,28.681496579336176
144,37.1572066,112.1665399,37.17738275999999,112.14492747999988,2949.6816230408403
122,39.968066,116.399888,39.96808166999999,116.39989434516663,1.8244007404421356
144,39.9740099,116.0852133,39.97348394599993,116.08540355699995,60.68896861887774
068,39.987102,116.416979,39.98719863599996,116.41707840500001,13.681637862525513
030,40.008181,116.317167,40.00842793,116.31739847999994,33.8022638547543
068,39.969334,116.41995,39.96932448899997,116.41993618599996,1.582493108607938
068,39.970331,116.418707,39.970381208999996,116.41877061600003,7.781960837768582
066,39.874425,116.23143,39.87362454800001,116.23513977300001,328.8556501204035
030,39.805238,116.282963,39.80523631399993,116.28227719799996,58.583374747878295
144,39.903682,116.422593,39.90373038999997,116.42366420900012,91.53269396421993
009,39.999435,116.336476,39.99941017999998,116.33623257100004,20.918379422701936
082,39.975177,116.33409,39.97518235966669,116.33405445033333,3.0872986059150103
144,40.0390016,116.4245433,40.039291952039996,116.4242963458101,38.527323420749234
144,37.0087316,111.8591882,37.04371950000003,111.92189097,6791.17448376482
144,29.666714,91.13763,29.660118759999996,91.01552910000004,11820.473905834482
024,40.197096,116.147837,40.198884143000015,116.15793075400006,880.0461115288167
030,39.931074,116.537137,39.93130613200001,116.53698507599992,28.88008333222748
119,39.954143,116.493548,39.95405995800004,116.49377374599999,21.34289940449268
165,39.9755966666667,116.331865,39.975587483333335,116.33187637400005,1.4078527849410254
016,40.002601,116.36193,40.00252972,116.36205986199995,13.607814061894036
172,34.2969983,109.0475533,34.298382750000016,109.03892239999996,807.6456922292474
068,39.982378,116.418138,39.982185464000025,116.41805877800003,22.447885729026154
015,39.984835,116.319028,39.98483862900002,116.31914333799989,9.83498343127437
115,39.9133299,116.4838166,39.912990466,116.48371695899998,38.68823510215122
068,39.968564,116.417688,39.968257027,116.41747078300004,38.83016826740838
144,8.049135,98.337137,27.98732389999999,94.84194130999997,2247213.7771888184
024,40.00868,116.266521,40.00728057733335,116.2655447589999,176.42972504611657
068,39.985223,116.340808,39.985233111,116.34079536499996,1.556551620901778
068,39.997586,116.417444,39.997304835,116.41788483399996,48.862867255072345
066,31.304303,121.088428,31.32046020400001,121.12234075099997,3688.763188985319
068,39.99647,116.417858,39.996570736000024,116.4176818800001,18.72301207886118
068,30.529017,114.295358,30.539876025999998,114.29619869599993,1210.1501936416753
024,39.974603,116.310951,39.97460102105554,116.31097162583339,1.771288632351991
015,39.991662,116.328772,39.991600686,116.32878921599999,6.973773489187731
018,39.9724616,116.4654666,39.972486361156655,116.46546769667674,2.754900526354295
030,40.00984,116.315441,40.00987427999999,116.31541451999993,4.428958300355388
016,39.931424,116.34815,39.93113274399996,116.34827222800013,34.02177131284934
068,39.996285,116.417547,39.996099551000036,116.41799511800008,43.38661149143196
018,39.9905666,116.4849533,39.990163595000034,116.48471894900007,49.058356498932454
068,39.935117,116.420459,39.935193123,116.42051814100009,9.852597517884439
030,40.004425,116.322347,40.00444422000002,116.32230980000004,3.8218936393680125
030,40.000378,116.324622,40.00040270000004,116.32460252000001,3.208835571789857
068,39.960946,116.406996,39.960638785999976,116.40700127700002,34.16359876944051
068,39.99677,116.417267,39.996829428,116.41729365600007,6.987333499489106
144,41.8172983,123.4292833,41.814274183000016,123.43009869133316,342.9888375984765
009,40.003421,116.343504,40.00380436800002,116.34498743799993,133.35014661071452
024,40.053873,116.586088,40.054252377380024,116.58502442856012,99.87025594273364
068,40.034814,116.301633,40.03490584800002,116.30102174700006,53.03279727091714
082,40.052687,116.399491,40.05278392000002,116.39965734999996,17.793684728413115
068,39.980853,116.413736,39.98074529033336,116.41334275766654,35.582134577041494
068,39.996292,116.417247,39.996338084000044,116.41727329400004,5.592446028212696
030,40.002396,116.32627,40.002360180000046,116.32618083999996,8.575507337978808
144,29.5812816,106.4459099,29.599288768000022,106.54310758599995,9609.23807431479
068,39.96992,116.271306,39.96967467773682,116.27076907510836,53.27005304934504
030,39.922368,116.702103,39.92415023800002,116.70040746000006,245.31521467208998
024,39.973429,116.29734,39.97354003766668,116.2973796333334,12.800397152666818
024,40.385068,115.896613,40.385224017999974,115.89690092800005,29.92804290232996
096,39.976401,116.347591,39.97630836466665,116.34754869533336,10.91312492016944
042,39.7652866,116.3365166,39.765169399,116.336379448,17.528807249445897
029,39.835677,116.477903,39.83560959766672,116.47790491499998,7.496580944168586
009,39.995833,116.329622,39.99585341300002,116.32950447099995,10.26583772194672
068,39.982812,116.364016,39.98303618233332,116.36366581433329,38.87943730926805
016,39.973831,116.333577,39.97373683333331,116.33360110333341,10.670397764399063
096,39.966569,116.356872,39.96650278600001,116.35686866700006,7.368137933948291
068,39.990557,116.417692,39.99043654433335,116.41756363266681,17.29145377426406
068,39.960921,116.418824,39.960971324999996,116.41886404399995,6.554530346609479
030,39.952628,116.801635,39.95625718999998,116.80352382999999,434.47791127150094
068,39.979803,116.418301,39.97966081800001,116.41819237900005,18.31967642898221
068,39.985877,116.417808,39.985867543000026,116.41782642699997,1.8895808944081747
068,39.987235,116.393761,39.98714594148,116.39381149503002,10.796927132914021
015,40.049738,116.303645,40.04977160000001,116.30374222999994,9.080287621171122
030,39.999855,116.325968,39.99983289733337,116.32589516266667,6.673369353009388
082,40.057917,116.395718,40.05587951733334,116.39469471033337,242.72066173760092
115,39.98663,116.3850916,39.9867067481833,116.38513319026663,9.240384790818645
030,40.006699,116.323162,40.00665051000001,116.32318799999999,5.828879658977006
082,40.052012,116.400614,40.05201995000001,116.40056960000004,3.8811350197136414
024,39.890337,116.235225,39.890160063,116.23561590849995,38.72188886900734
082,39.980691,116.332742,39.9808214563333,116.33270490299996,14.846454952682837
119,39.922793,116.431428,39.92294250999997,116.43139483700003,16.863574122578093
165,39.97769,116.302415,39.97763180348,116.30242922003993,6.583616764506295
016,39.906303,116.31485,39.90629972509999,116.31499227231001,12.140867598821178
030,38.970405,116.111156,38.78374032566667,116.19960036233333,22123.175569091734
030,40.005147,116.317903,40.005105769000025,116.31784704900005,6.612855655649485
024,40.377403,115.894638,40.37730162404759,115.89464327032135,11.281328484901268
068,39.913439,116.483489,39.91347759596938,116.48356339806324,7.660348743125933
030,40.004931,116.320545,40.004907079999995,116.32061807499994,6.768592825915867
042,39.9057416,116.344065,39.90567811899997,116.34419567799986,13.193617653310751
144,41.7561866,123.1027749,41.75350727933336,123.10641927733333,424.44050881076544
096,40.008249,116.31928,40.00822822999999,116.31927445000001,2.357395876075011
144,36.068556,120.438232,38.56532594500005,121.23944712899993,286522.97347219405
082,40.051511,116.401127,40.051413190000005,116.40060191000006,45.99785121678353
068,39.980872,116.417959,39.98082028510997,116.41798180241993,6.069776930182808
082,41.564163,117.247902,40.92218213399999,117.28356613700002,71447.26444536459
068,39.935284,116.419787,39.935107243999994,116.41972389200005,20.377578710757668
144,40.027297,116.432955,40.02744599388,116.43247030252007,44.47132481644785
115,39.9864983,116.3867016,39.986684860260006,116.38527270772661,123.49213856817413
030,40.00001,116.327257,40.00004065000002,116.32729329999992,4.601742836456609
009,40.003314,116.343416,40.003470952000015,116.34515196399998,148.88889680331494
042,39.8676233,116.5357683,39.86714030399996,116.53568930400003,54.128218460492356
042,39.8212783,116.2839233,39.82141639999997,116.28404348100007,18.470315688246647
042,39.905895,116.3696583,39.905945436109995,116.36956478552993,9.750780097507006
082,39.975361,116.232053,39.97710350433557,116.23154760458151,198.48574618883944
068,32.538304,114.041872,32.53888500000003,114.04396696999986,206.73720464692275
030,39.996212,116.318657,39.996001439999986,116.31818725,46.36199816288575
172,50.0884583,8.5024583,45.17650875000002,9.073468689999993,547852.5245695565
009,39.995988,116.328052,39.995480481999984,116.32827813299996,59.630572956138934
030,39.99131,116.328945,39.99131363566667,116.32892895266663,1.4256111233348383
143,39.981852,116.489294,39.981694665030005,116.4893514672999,18.167123741311205
144,40.076119,116.475441,40.07706414000001,116.47549477299994,105.19431673528945
068,39.989329,116.417605,39.98921929833333,116.41765260100006,12.854697081119127
068,39.976085,116.418329,39.97601640400003,116.41831413500003,7.731983533486386
068,39.969798,116.41986,39.969726902,116.41988623200002,8.215707959993935
144,8.090442,98.329886,27.986876149999986,94.83872300999994,2242558.573271027
068,39.952864,116.419027,39.95296470200002,116.41899192200005,11.589880667406264
018,39.9023583,116.3853649,39.90237015,116.3852199100001,12.437919432290668
068,40.0154,116.311319,40.01535008999998,116.31134061200001,5.8469688702977
096,39.991848,116.326342,39.991889648999994,116.32629618600004,6.056430375410453
115,39.9875599,116.4213433,39.98751310083091,116.42161062107897,23.361587765137106
127,41.626515,125.916742,41.621696059999955,125.91564884999994,543.4909198092554
055,39.97461,116.331228333333,39.974616778863336,116.33122963451338,0.7618861942662064
096,40.008344,116.319303,40.00836645999999,116.31932886999994,3.3304533609133116
066,39.905572,116.265725,39.90568958200005,116.26569255299994,13.36424568289
066,39.914247,116.45984,39.91618048888,116.45975358908002,215.12042641743048
016,39.993788,116.289179,39.99372857066663,116.28921406333328,7.251956319588983
144,39.9165716,118.9457016,39.916093273999955,118.9480977169999,211.15996718083284
144,40.0214599,116.3673033,40.02176772050001,116.36750206062004,38.18404129102118
055,39.974473369,116.331063271,39.97452673963781,116.331068877109,5.953739946975808
009,40.003118,116.344147,40.00302352000002,116.34567271099992,130.37856377040924
144,35.648864,94.065629,35.647571689999964,94.0657747300001,144.3003791617154
068,39.969365,116.419628,39.96933966199995,116.4197550159999,11.184785149022517
144,36.834942,100.826391,36.83629810999996,100.82367848999996,284.6284763013585
095,39.9772633333333,116.303105,39.97726417666664,116.30310916666674,0.3672112707346998
030,38.984046,116.100352,38.781766795666684,116.19695667566666,23996.447924725802
045,39.888351,116.331925,39.88852513999998,116.33171825000008,26.193617356967923
024,40.01379,116.464683,40.013709836670024,116.46308585723011,136.30939372113428
016,39.931063,116.310924,39.93110353199997,116.31049881499999,36.53296451326014
122,39.968538,116.395345,39.96844358499995,116.39537447299996,10.794737915805294
024,40.074922,116.232981,40.07104703300003,116.233863773,437.3749859710557
068,39.975708,116.424383,39.976580780000056,116.4253502229999,127.3225300160466
144,40.027184,116.432419,40.02731049984999,116.43188124065007,47.900053869106195
019,39.8974799,116.368145,39.897335878999954,116.36815730800001,16.048787929188762
144,36.666279,101.64834,36.648209719999976,101.65368768000008,2065.0642637555557
042,39.69191,116.3330299,39.69142829699998,116.32376401399986,794.6303495171273
068,39.877079,116.479629,39.87697086500003,116.47954596899996,13.956357110617581
030,39.989935,116.326815,39.99001777433332,116.32684692266672,9.597463894925074
068,39.967034,116.394382,39.96707456483985,116.39446400177539,8.31756609750005
144,40.6712249,120.6670199,40.651517572000024,120.67386345199984,2266.109991993748
144,40.034924,116.328454,40.03464399399994,116.32836205616678,32.10417673028388
144,36.062706,120.308449,38.57105478100003,121.35356395099996,293823.1008879173
174,39.9799166666667,116.299083333333,39.97925261599999,116.29990196999992,101.57569720479381
030,40.188031,116.228323,40.18825571100001,116.22830283366666,25.045375019548363
024,39.980036,116.338181,39.979968208000024,116.33818894399998,7.568454511643693
082,39.95823,116.403378,39.958205725570025,116.40219623240992,100.76099428130169
042,39.8651316,116.5397716,39.866704352,116.53965080800006,175.18564465107866
066,39.874252,116.235763,39.87399940499998,116.235874781,29.662925859939136
165,39.9733,116.331998333333,39.973439344000006,116.33213936799999,19.608884466647655
030,39.829398,116.295347,39.829401028,116.29679014999999,123.23493006229835
042,40.0741883,116.5506033,40.07364437200004,116.55070018900007,61.041309342685594
024,40.039239,116.324226,40.03918055883332,116.32421579283337,6.556201052068312
042,39.89547,116.3217949,39.89563049866669,116.32200293199999,25.168809473557953
082,40.053404,116.399325,40.05329367000002,116.39950009000002,19.30267405521979
115,39.9168649,116.61303,39.91115363543555,116.6136416348047,637.2024753345831
082,40.041711,116.306978,40.041678681999976,116.3069844256668,3.634990937113358
144,37.179812,95.553729,37.182549370000025,95.55358622999988,304.6443373750971
030,39.994376,116.328327,39.994237786999996,116.33026976399996,166.21097886722148
029,39.936526,116.336325,39.936477105,116.33632651400005,5.438408068606082
068,39.949766,116.419328,39.94991197359997,116.41926976189987,16.973727271888595
030,40.00202,116.321679,40.002009242,116.32167016399998,1.4133049730895237
068,40.029263,116.304407,40.02904143100002,116.30475256500013,38.37573231699686
144,7.70567,98.762883,27.987157119999985,94.84186873,2292550.013067635
024,39.984144,116.293901,39.98406447634148,116.29399648469811,12.015624478740651
024,40.039171,116.326191,40.03936187733333,116.32675034816674,52.13403990784224
009,39.993829,116.327921,39.993730820000046,116.32784763000001,12.57970671316799
030,39.994014,116.327906,39.994098990000076,116.32793804999997,9.83694465224625
165,39.97526,116.334506666667,39.97526661100001,116.33446999666661,3.2099971766050213
144,23.04756,113.875133,23.07291445699999,113.896366034,3559.138450306398
119,39.99988,116.385345,39.99981504600001,116.38549275599999,14.511055649877765
068,39.969515,116.422952,39.96951013599998,116.42293684200007,1.4003962582993463
144,36.060791,120.306386,38.57020458200002,121.354694949,294024.92267371033
068,39.967052,116.394473,39.96704182899999,116.394546522,6.366896744066885
030,40.009092,116.317131,40.009100200000056,116.31721740999994,7.415713810350097
122,39.968794,116.399816,39.96878195199998,116.3997453020001,6.171973389470671
068,39.99125,116.31711,39.99126008400001,116.31719858999999,7.629926957786303
030,39.98157,116.287232,39.98158208395899,116.28736627191803,11.5190387619197
115,36.8512033,114.4916183,36.852992703166706,114.49145422916665,199.50737497899908
030,40.007337,116.319685,40.00736944999997,116.31963996999995,5.265816466015684
082,40.052636,116.400101,40.05258759,116.40010678000003,5.405380546964075
123,34.255639,108.942139,34.25640521,108.9422045700001,85.4115243301501
160,13.37268,103.861901,18.40976561100001,108.99728122500001,784270.3566397702
122,40.126921,116.136585,40.12972071999995,116.13470895800009,349.7962193354969
042,39.6900366,116.3211883,39.68818965800003,116.32268554899996,242.05471893629277
165,39.9762016666667,116.305173333333,39.97623209181666,116.30510945096316,6.409075181200159
165,39.966525,116.326416666667,39.966482299345714,116.32641329947066,4.75675965507283
019,39.8939433,116.3952616,39.89428183599997,116.39459818100002,67.97305099908172
055,40.0555633333333,116.608438333333,40.05558263333333,116.60846845000003,3.343032385031566
122,39.978448,116.327177,39.978477015666655,116.327269043,8.480439868703153
144,40.027295,116.433249,40.027239030000004,116.43330688000007,7.938559903253521
144,39.9121483,118.8325783,39.91271433400002,118.83429908900003,159.69169741521992
144,40.016628,116.448871,40.01659410536,116.44874641919009,11.258807227641384
066,39.874752,116.235582,39.873926050999984,116.23547742600003,92.27388271882381
030,39.906936,116.484361,39.90709634499997,116.48433360500016,17.98201826022658
144,39.953116,116.389144,39.95206708500002,116.38898741099997,117.39528589555168
068,39.978519,116.417681,39.978503932999985,116.41793212600004,21.46319520951482
122,22.559842,113.952551,22.56334643599998,113.92258488599998,3101.6436292467847
144,44.1549133,125.8664133,44.03700894000001,125.78127556099994,14768.427829133823
144,40.0536666,116.6084299,40.053612330989985,116.60854585371004,11.56787041754451
030,40.009859,116.32251,40.00989670499998,116.32251128000009,4.194021756273742
096,40.007704,116.320288,40.007714539999995,116.32024959000005,3.475004543418305
144,40.0387449,116.3472016,40.03879641266665,116.34722538066659,6.075191309992803
042,39.9838233,116.3283266,39.98351445467335,116.32897761100666,65.23735754646407
119,39.867903,116.489279,39.86789271100003,116.48916388399998,9.890945473013234
030,40.007064,116.320679,40.007097789999946,116.32064565000005,4.710135822982091
096,39.981804,116.329247,39.98180760833335,116.32924423166665,0.4654233901923645
068,39.970157,116.418497,39.970095839499976,116.41849616599991,6.801108670470314
016,39.979799,116.327236,39.9797758433333,116.32725756566673,3.1633182952752854
096,39.978697,116.327352,39.9787025596667,116.32735593833333,0.7034121907034592
144,37.9072316,112.1664716,37.707691450000034,112.39706592000006,30044.90396564636
024,40.025188,116.307507,40.025010976999994,116.30750921699999,19.684964680965216
165,39.9776516666667,116.3023,39.977569040666644,116.30220787666661,12.084247317160488
172,59.6618899,-149.5447682,54.55165066399998,-150.4708261590001,570962.9169098558
015,39.991398,116.330084,39.991441363999996,116.33014152500002,6.875047652555008
165,39.9913916666667,116.328758333333,39.99139502433335,116.32880375333325,3.887345623177144
068,39.975077,116.418529,39.97506029999995,116.41849196250001,3.6617913184699016
122,39.994091,116.189405,39.99422993867153,116.18935491141337,16.027686854943468
024,39.862998,116.390993,39.86397309900002,116.39228400600001,154.58833786238316
030,39.942489,116.795859,39.94212103000004,116.79568641999998,43.48124527573216
024,39.981872,116.346389,39.981905809666706,116.34640134483335,3.9038288561918906
082,40.069137,116.344464,40.069436929999995,116.34451495000012,33.6313188647081
030,40.010625,116.322709,40.010556210000004,116.32270194000006,7.67269524815316
068,39.95741,116.349012,39.957519701000045,116.3491531130001,17.130596266467954
024,40.070665,116.230158,40.069965641999964,116.22990956499996,80.58723373152972
068,39.933006,116.496699,39.93317423121,116.49594395375999,67.04073180201978
030,40.010138,116.473986,40.010136549,116.47274386966666,105.78939283127974
068,30.52598,114.292127,30.534413804666677,114.29514938833337,981.4588047400346
019,39.9023533,116.4404366,39.90245239322999,116.44037316649013,12.275579928017606
144,39.997449,116.403672,39.99733570699998,116.40378365900007,15.78506992157207
144,40.028833,116.431021,40.02921830446001,116.43103329578993,42.856690194137755
024,40.114742,116.666238,40.116259784999976,116.66758387733331,203.91581637393844
095,39.991104,116.313203,39.99108150333334,116.31323121333322,3.4690843591029985
115,39.9117199,116.6030033,39.9108780695055,116.6041176678049,133.40141365488486
160,13.574033,103.953147,18.411387860000005,108.99948235200002,761615.1850608694
016,39.974414,116.333739,39.97439481999996,116.3337374599999,2.1367520937047013
042,39.9063366,116.489735,39.906362539248214,116.49022178648734,41.62147116335398
024,40.364031,115.918525,40.362295053999986,115.91932091899984,204.4685551352042
082,40.052215,116.40082,40.05223553000003,116.4007755499999,4.418729599497145
030,40.002694,116.325568,40.00274896000001,116.32547502000001,10.003500019753067
172,61.5812299,-149.4703716,55.43718096099996,-151.05038148300014,689270.5248116576
